state,county,2016,2017,2018,2019,2020,2021
  Montana,Sheridan County,238.63,85242.7,270.29,143148.0,138167.0,142957.0
  Montana,Silver Bow County,238.63,76002.09,270.29,150943.0,162332.0,167960.0
  Montana,Stillwater County,238.63,119775.6,270.29,259752.0,276875.0,286474.0
  Montana,Sweet Grass County,238.63,113733.98,270.29,255012.0,276442.0,286025.0
  Montana,Teton County,238.63,85301.49,270.29,171694.0,187148.0,193636.0
  Montana,Toole County,238.63,72744.31,270.29,143570.0,149437.0,154617.0
  Montana,Treasure County,238.63,51123.92,270.29,105334.0,128089.0,132529.0
  Montana,Valley County,238.63,72388.98,270.29,138830.0,164066.0,169754.0
  Montana,Wheatland County,238.63,49465.38,270.29,94590.0,103381.0,106965.0
  Montana,Wibaux County,238.63,62970.96,270.29,107967.0,122995.0,127259.0
  Montana,Cascade County,208.3,88653.22,227.5,195969.0,199031.0,205601.0
  Nebraska,Dakota County,185.32,65946.01,202.16,119039.0,125915.0,125540.0
  Nebraska,Dixon County,185.32,47916.88,202.16,93968.0,99700.0,99404.0
  Nebraska,Cass County,180.95,91816.78,205.62,180218.0,183099.0,185949.0
  Nebraska,Douglas County,180.95,85217.03,205.62,186236.0,200377.0,203495.0
  Nebraska,Sarpy County,180.95,93990.27,205.62,220020.0,231666.0,235271.0
  Nebraska,Saunders County,180.95,88698.51,205.62,170822.0,174460.0,177176.0
  Nebraska,Washington County,180.95,103524.58,205.62,196160.0,206592.0,209808.0
  Nebraska,Adams County,199.03,62482.27,216.32,123841.0,134400.0,135697.0
  Nebraska,Antelope County,199.03,46812.67,216.32,84375.0,85765.0,86592.0
  Nebraska,Arthur County,199.03,59910.5,216.32,109500.0,116410.0,117533.0
  Nebraska,Banner County,199.03,73128.08,216.32,142370.0,146323.0,147735.0
  Nebraska,Blaine County,199.03,43463.31,216.32,87830.0,79176.0,79940.0
  Nebraska,Boone County,199.03,58534.68,216.32,117037.0,123836.0,125031.0
  Nebraska,Box Butte County,199.03,55125.69,216.32,125726.0,118816.0,119962.0
  Nebraska,Boyd County,199.03,31023.33,216.32,70243.0,76352.0,77088.0
  Nebraska,Brown County,199.03,42267.37,216.32,83852.0,83359.0,84164.0
  Nebraska,Buffalo County,199.03,90591.85,216.32,173566.0,182826.0,184590.0
  Nebraska,Burt County,199.03,53152.16,216.32,99031.0,105010.0,106023.0
  Nebraska,Butler County,199.03,60030.25,216.32,117874.0,122686.0,123869.0
  Nebraska,Cedar County,199.03,60747.71,216.32,126668.0,126869.0,128093.0
  Nebraska,Chase County,199.03,54647.21,216.32,128447.0,139420.0,140766.0
  Nebraska,Cherry County,199.03,68403.41,216.32,126354.0,121326.0,122497.0
  Nebraska,Cheyenne County,199.03,68104.29,216.32,109814.0,107729.0,108769.0
  Nebraska,Clay County,199.03,48606.85,216.32,92436.0,95492.0,96413.0
  Nebraska,Colfax County,199.03,52913.17,216.32,91913.0,105742.0,106762.0
  Nebraska,Cuming County,199.03,61405.56,216.32,120596.0,127811.0,129044.0
  Nebraska,Custer County,199.03,51956.21,216.32,99240.0,113063.0,114154.0
  Nebraska,Dawes County,199.03,62661.64,216.32,125621.0,130949.0,132212.0
  Nebraska,Dawson County,199.03,53211.77,216.32,103847.0,107311.0,108346.0
  Nebraska,Deuel County,199.03,41609.0,216.32,81863.0,91308.0,92189.0
  Nebraska,Dodge County,199.03,68283.66,216.32,128343.0,136178.0,137492.0
  Nebraska,Dundy County,199.03,43104.58,216.32,79874.0,79385.0,80151.0
  Nebraska,Fillmore County,199.03,45377.23,216.32,82805.0,83778.0,84586.0
  Nebraska,Franklin County,199.03,35927.37,216.32,68254.0,74574.0,75293.0
  Nebraska,Frontier County,199.03,52374.56,216.32,104893.0,105847.0,106868.0
  Nebraska,Furnas County,199.03,37362.81,216.32,72023.0,76352.0,77088.0
  Nebraska,Gage County,199.03,64874.68,216.32,120910.0,121535.0,122708.0
  Nebraska,Garden County,199.03,44958.37,216.32,84899.0,85556.0,86381.0
  Nebraska,Garfield County,199.03,53391.66,216.32,103114.0,109926.0,110986.0
  Nebraska,Gosper County,199.03,64994.43,216.32,120491.0,132831.0,134113.0
  Nebraska,Grant County,199.03,30484.71,216.32,60403.0,60977.0,61565.0
  Nebraska,Greeley County,199.03,35748.0,216.32,82805.0,76038.0,76772.0
  Nebraska,Hall County,199.03,73367.06,216.32,148965.0,152704.0,154177.0
  Nebraska,Hamilton County,199.03,66848.21,216.32,146976.0,161385.0,162942.0
  Nebraska,Harlan County,199.03,46872.29,216.32,92331.0,107415.0,108452.0
  Nebraska,Hayes County,199.03,44061.54,216.32,65428.0,84615.0,85431.0
  Nebraska,Hitchcock County,199.03,35448.89,216.32,60507.0,69763.0,70436.0
  Nebraska,Holt County,199.03,57279.12,216.32,113582.0,119339.0,120490.0
  Nebraska,Hooker County,199.03,41968.25,216.32,88144.0,96433.0,97364.0
  Nebraska,Howard County,199.03,65412.77,216.32,133367.0,155632.0,157134.0
  Nebraska,Jefferson County,199.03,42565.96,216.32,83852.0,87857.0,88704.0
  Nebraska,Johnson County,199.03,46035.08,216.32,87097.0,98734.0,99687.0
  Nebraska,Kearney County,199.03,65831.64,216.32,146558.0,156573.0,158084.0
  Nebraska,Keith County,199.03,59731.14,216.32,119549.0,134191.0,135486.0
  Nebraska,Keya Paha County,199.03,44599.64,216.32,74744.0,81686.0,82474.0
  Nebraska,Kimball County,199.03,48008.62,216.32,83538.0,86393.0,87226.0
  Nebraska,Knox County,199.03,48666.46,216.32,93483.0,100303.0,101271.0
  Nebraska,Lincoln County,199.03,68403.41,216.32,142056.0,145801.0,147207.0
  Nebraska,Logan County,199.03,68463.02,216.32,115990.0,115364.0,116477.0
  Nebraska,Loup County,199.03,57697.46,216.32,128343.0,117665.0,118801.0
  Nebraska,McPherson County,199.03,79826.81,216.32,124888.0,107415.0,108452.0
  Nebraska,Madison County,199.03,70855.43,216.32,143312.0,153122.0,154599.0
  Nebraska,Merrick County,199.03,51298.37,216.32,105522.0,120699.0,121863.0
  Nebraska,Morrill County,199.03,48307.73,216.32,97251.0,99989.0,100954.0
  Nebraska,Nance County,199.03,46992.04,216.32,82072.0,81895.0,82685.0
  Nebraska,Nemaha County,199.03,61226.19,216.32,114629.0,111181.0,112253.0
  Nebraska,Nuckolls County,199.03,32697.75,216.32,74116.0,71436.0,72125.0
  Nebraska,Otoe County,199.03,69360.37,216.32,141009.0,150507.0,151959.0
  Nebraska,Pawnee County,199.03,38260.15,216.32,74954.0,74365.0,75082.0
  Nebraska,Perkins County,199.03,58534.68,216.32,118398.0,123836.0,125031.0
  Nebraska,Phelps County,199.03,65891.25,216.32,132949.0,140153.0,141505.0
  Nebraska,Pierce County,199.03,59013.16,216.32,122166.0,138793.0,140132.0
  Nebraska,Platte County,199.03,74981.87,216.32,150640.0,156573.0,158084.0
  Nebraska,Polk County,199.03,61944.18,216.32,104893.0,112227.0,113309.0
  Nebraska,Red Willow County,199.03,51596.96,216.32,104265.0,114005.0,115105.0
  Nebraska,Richardson County,199.03,43164.19,216.32,69929.0,72377.0,73076.0
  Nebraska,Rock County,199.03,42446.73,216.32,81968.0,100617.0,101588.0
  Nebraska,Saline County,199.03,57338.73,216.32,102590.0,103859.0,104861.0
  Nebraska,Scotts Bluff County,199.03,64515.94,216.32,127610.0,133982.0,135274.0
  Nebraska,Sheridan County,199.03,42087.48,216.32,75687.0,75620.0,76349.0
  Nebraska,Sherman County,199.03,51896.08,216.32,93588.0,92773.0,93668.0
  Nebraska,Sioux County,199.03,53690.25,216.32,119235.0,123104.0,124292.0
  Nebraska,Stanton County,199.03,61944.18,216.32,120491.0,124987.0,126193.0
  Nebraska,Thayer County,199.03,38798.25,216.32,69929.0,74678.0,75399.0
  Nebraska,Thomas County,199.03,50520.77,216.32,125935.0,124778.0,125981.0
  Nebraska,Thurston County,199.03,41130.52,216.32,85736.0,83464.0,84269.0
  Nebraska,Valley County,199.03,50759.75,216.32,112849.0,115469.0,116583.0
  Nebraska,Wayne County,199.03,69539.73,216.32,142266.0,143500.0,144884.0
  Nebraska,Webster County,199.03,46513.56,216.32,81968.0,82000.0,82791.0
  Nebraska,Wheeler County,199.03,52793.42,216.32,93169.0,102290.0,103277.0
  Nebraska,York County,199.03,70436.56,216.32,133472.0,141408.0,142772.0
  Nebraska,Lancaster County,180.13,91845.03,205.52,191183.0,207198.0,211145.0
  Nebraska,Seward County,180.13,88717.77,205.52,168856.0,176459.0,179820.0
  Nevada,Clark County,170.82,127364.14,218.37,296840.0,329818.0,338581.0
  Nevada,Churchill County,178.49,102741.92,217.99,181920.0,203674.0,210987.0
  Nevada,Douglas County,178.49,184993.83,217.99,362064.0,402881.0,417346.0
  Nevada,Elko County,178.49,125582.13,217.99,209820.0,226009.0,234124.0
  Nevada,Esmeralda County,178.49,54341.91,217.99,77324.0,69132.0,71614.0
  Nevada,Eureka County,178.49,63383.14,217.99,88191.0,127735.0,132321.0
  Nevada,Humboldt County,178.49,108791.79,217.99,181084.0,192081.0,198978.0
  Nevada,Lander County,178.49,74531.23,217.99,193623.0,191336.0,198206.0
  Nevada,Lincoln County,178.49,87719.02,217.99,140750.0,149857.0,155238.0
  Nevada,Lyon County,178.49,89622.33,217.99,192160.0,228561.0,236768.0
  Nevada,Mineral County,178.49,57061.0,217.99,89758.0,105187.0,108964.0
  Nevada,Nye County,178.49,72083.9,217.99,145348.0,173681.0,179917.0
  Nevada,Pershing County,178.49,71608.07,217.99,105328.0,120184.0,124499.0
  Nevada,White Pine County,178.49,84999.94,217.99,158723.0,163896.0,169781.0
  Nevada,Storey County,202.62,137135.4,249.82,230283.0,256701.0,266691.0
  Nevada,Washoe County,202.62,162904.24,249.82,375023.0,408888.0,424800.0
  Nevada,Carson City,189.64,140562.1,236.23,252906.0,292568.0,306424.0
  New Hampshire,Hillsborough County,224.82,141756.94,252.87,301045.0,318908.0,326670.0
  New Hampshire,Belknap County,213.62,121483.05,231.63,235755.0,245722.0,252933.0
  New Hampshire,Carroll County,213.62,122975.25,231.63,250814.0,263405.0,271135.0
  New Hampshire,Cheshire County,213.62,104838.56,231.63,204363.0,222831.0,229370.0
  New Hampshire,Coos County,213.62,68367.95,231.63,132460.0,138863.0,142938.0
  New Hampshire,Grafton County,213.62,115252.47,231.63,248057.0,238670.0,245674.0
  New Hampshire,Merrimack County,213.62,119029.44,231.63,253571.0,273711.0,281743.0
  New Hampshire,Sullivan County,213.62,94621.38,231.63,184531.0,188332.0,193859.0
  New Hampshire,Rockingham County,271.69,164864.41,305.04,358923.0,379346.0,387200.0
  New Hampshire,Strafford County,271.69,121477.18,305.04,260551.0,274855.0,280546.0
  New Jersey,Atlantic County,199.87,108363.13,199.21,236875.0,230174.0,239551.0
  New Jersey,Cape May County,270.6,162368.96,279.43,329393.0,344134.0,361270.0
  New Jersey,Mercer County,191.59,147666.42,198.87,306355.0,304938.0,310393.0
  New Jersey,Bergen County,244.25,242513.0,267.59,496082.0,494967.0,503790.0
  New Jersey,Essex County,244.25,202105.89,267.59,409408.0,413488.0,420858.0
  New Jersey,Hudson County,244.25,184320.56,267.59,422118.0,435381.0,443142.0
  New Jersey,Hunterdon County,244.25,217688.65,267.59,440765.0,437446.0,445244.0
  New Jersey,Middlesex County,244.25,179001.13,267.59,367009.0,370735.0,377343.0
  New Jersey,Monmouth County,244.25,212906.43,267.59,454412.0,459546.0,467737.0
  New Jersey,Morris County,244.25,233002.28,267.59,489519.0,496722.0,505577.0
  New Jersey,Ocean County,244.25,145310.72,267.59,297107.0,301648.0,307025.0
  New Jersey,Passaic County,244.25,177872.47,267.59,366176.0,371870.0,378499.0
  New Jersey,Somerset County,244.25,226016.98,267.59,454829.0,455208.0,463323.0
  New Jersey,Sussex County,244.25,143913.97,267.59,280544.0,288739.0,293886.0
  New Jersey,Union County,244.25,184320.56,267.59,391073.0,392524.0,399521.0
  New Jersey,Warren County,169.14,134904.8,184.73,281803.0,280642.0,289254.0
  New Jersey,Burlington County,234.17,136023.29,264.94,266923.0,276555.0,281981.0
  New Jersey,Camden County,234.17,107055.01,264.94,210863.0,217640.0,221910.0
  New Jersey,Gloucester County,234.17,116986.81,264.94,235283.0,234819.0,239426.0
  New Jersey,Salem County,234.17,105620.28,264.94,189203.0,193715.0,197516.0
  New Jersey,Cumberland County,167.77,81376.71,170.22,174318.0,179389.0,182754.0
  New Mexico,Doña Ana County,162.75,76203.04,170.56,153073.0,167060.0,172356.0
  New Mexico,Catron County,194.04,90407.68,204.83,173877.0,185227.0,187767.0
  New Mexico,Chaves County,194.04,52876.04,204.83,127452.0,104969.0,106408.0
  New Mexico,Cibola County,194.04,48082.65,204.83,93279.0,89129.0,90351.0
  New Mexico,Colfax County,194.04,64131.41,204.83,115416.0,110672.0,112189.0
  New Mexico,Curry County,194.04,68429.13,204.83,137232.0,132003.0,133813.0
  New Mexico,De Baca County,194.04,36549.7,204.83,102736.0,112256.0,113795.0
  New Mexico,Eddy County,194.04,67993.99,204.83,159369.0,164634.0,166892.0
  New Mexico,Grant County,194.04,72345.97,204.83,136157.0,132109.0,133920.0
  New Mexico,Guadalupe County,194.04,44818.53,204.83,91774.0,89762.0,90993.0
  New Mexico,Harding County,194.04,35733.67,204.83,89195.0,108137.0,109620.0
  New Mexico,Hidalgo County,194.04,42642.79,204.83,89625.0,90818.0,92064.0
  New Mexico,Lea County,194.04,61795.5,204.83,144217.0,156186.0,158328.0
  New Mexico,Lincoln County,194.04,88177.16,204.83,222021.0,204763.0,207571.0
  New Mexico,Los Alamos County,194.04,149270.89,204.83,314010.0,319765.0,324149.0
  New Mexico,Luna County,194.04,44655.74,204.83,90807.0,91769.0,93027.0
  New Mexico,McKinley County,194.04,29127.17,204.83,82210.0,60616.0,61447.0
  New Mexico,Mora County,194.04,45961.18,204.83,111010.0,118592.0,120218.0
  New Mexico,Otero County,194.04,57626.13,204.83,121542.0,125773.0,127497.0
  New Mexico,Quay County,194.04,41609.19,204.83,77589.0,76773.0,77826.0
  New Mexico,Rio Arriba County,194.04,84913.04,204.83,177101.0,176673.0,179096.0
  New Mexico,Roosevelt County,194.04,64566.56,204.83,122294.0,124822.0,126534.0
  New Mexico,San Miguel County,194.04,66035.31,204.83,136694.0,142564.0,144518.0
  New Mexico,Sierra County,194.04,53849.64,204.83,120252.0,123977.0,125677.0
  New Mexico,Socorro County,194.04,64185.67,204.83,104455.0,131053.0,132850.0
  New Mexico,Taos County,194.04,117717.55,204.83,254260.0,252918.0,256386.0
  New Mexico,Union County,194.04,47647.5,204.83,87368.0,92930.0,94205.0
  New Mexico,Bernalillo County,162.53,100345.45,175.13,221319.0,226649.0,233492.0
  New Mexico,Sandoval County,162.53,98859.76,175.13,230240.0,234172.0,241241.0
  New Mexico,Torrance County,162.53,58130.01,175.13,119580.0,122836.0,126544.0
  New Mexico,Valencia County,162.53,68887.26,175.13,150272.0,172916.0,178136.0
  New Mexico,San Juan County,209.24,75455.95,198.07,151583.0,162627.0,165139.0
  New Mexico,Santa Fe County,177.54,156468.01,195.54,322321.0,332527.0,342936.0
  New York,Madison County,164.48,69712.48,175.36,140412.0,151223.0,153517.0
  New York,Onondaga County,164.48,72300.78,175.36,156153.0,163824.0,166310.0
  New York,Oswego County,164.48,52887.27,175.36,116905.0,114817.0,116559.0
  New York,Chemung County,165.93,48506.57,176.45,118566.0,109252.0,113099.0
  New York,Broome County,171.31,56278.57,177.78,122973.0,129140.0,130243.0
  New York,Tioga County,171.31,56759.66,177.78,120503.0,131001.0,132119.0
  New York,Allegany County,176.82,36503.27,186.54,78681.0,82632.0,83603.0
  New York,Cattaraugus County,176.82,44967.77,186.54,91776.0,101343.0,102534.0
  New York,Cayuga County,176.82,62542.69,186.54,146395.0,143200.0,144882.0
  New York,Chautauqua County,176.82,44051.06,186.54,92309.0,102749.0,103956.0
  New York,Chenango County,176.82,47587.91,186.54,103275.0,106426.0,107677.0
  New York,Clinton County,176.82,65650.22,186.54,144265.0,164398.0,166330.0
  New York,Columbia County,176.82,115133.53,186.54,246050.0,252654.0,255623.0
  New York,Cortland County,176.82,56134.62,186.54,125740.0,133898.0,135472.0
  New York,Delaware County,176.82,68670.13,186.54,145117.0,150662.0,152433.0
  New York,Essex County,176.82,75248.54,186.54,161726.0,166129.0,168081.0
  New York,Franklin County,176.82,52715.93,186.54,112325.0,117566.0,118948.0
  New York,Fulton County,176.82,56134.62,186.54,115732.0,118540.0,119933.0
  New York,Genesee County,176.82,55513.31,186.54,125208.0,129572.0,131095.0
  New York,Greene County,176.82,92134.7,186.54,186001.0,190681.0,192921.0
  New York,Hamilton County,176.82,84313.18,186.54,175567.0,179540.0,181650.0
  New York,Jefferson County,176.82,79353.03,186.54,155019.0,162884.0,164798.0
  New York,Lewis County,176.82,60848.6,186.54,127763.0,130005.0,131532.0
  New York,Montgomery County,176.82,52715.93,186.54,107534.0,113997.0,115337.0
  New York,Otsego County,176.82,74057.12,186.54,153315.0,158342.0,160202.0
  New York,St. Lawrence County,176.82,45783.05,186.54,104765.0,110104.0,111398.0
  New York,Schuyler County,176.82,56290.19,186.54,129147.0,143957.0,145648.0
  New York,Seneca County,176.82,50333.59,186.54,107960.0,115836.0,117197.0
  New York,Steuben County,176.82,47158.11,186.54,109237.0,115295.0,116650.0
  New York,Sullivan County,176.82,85924.55,186.54,191538.0,187219.0,189420.0
  New York,Wyoming County,176.82,52923.2,186.54,119458.0,125354.0,126827.0
  New York,Yates County,176.82,64422.37,186.54,137132.0,147418.0,149150.0
  New York,Albany County,193.51,109107.15,204.15,231455.0,248417.0,254152.0
  New York,Rensselaer County,193.51,94940.69,204.15,193069.0,213322.0,218246.0
  New York,Saratoga County,193.51,125929.75,204.15,275724.0,288904.0,295573.0
  New York,Schenectady County,193.51,87075.95,204.15,179757.0,194188.0,198671.0
  New York,Schoharie County,193.51,77754.4,204.15,148078.0,153067.0,156601.0
  New York,Bronx County,244.25,198130.01,267.59,454308.0,482161.0,490756.0
  New York,Kings County,244.25,343207.67,267.59,791106.0,819540.0,834149.0
  New York,Nassau County,244.25,246650.05,267.59,539106.0,579750.0,590085.0
  New York,New York County,244.25,466308.72,267.59,1055711.0,1165180.0,1185951.0
  New York,Putnam County,244.25,185180.1,267.59,369613.0,374555.0,381232.0
  New York,Queens County,244.25,262017.92,267.59,601507.0,640369.0,651784.0
  New York,Richmond County,244.25,246059.11,267.59,579214.0,605671.0,616467.0
  New York,Rockland County,244.25,231497.57,267.59,473476.0,484124.0,492753.0
  New York,Suffolk County,244.25,205222.75,267.59,426493.0,444572.0,452496.0
  New York,Westchester County,244.25,276686.9,267.59,584214.0,577685.0,587983.0
  New York,Erie County,170.37,76907.99,192.07,170171.0,178055.0,182263.0
  New York,Niagara County,170.37,63664.89,192.07,140959.0,146855.0,150326.0
  New York,Livingston County,149.34,61693.7,162.6,140899.0,151278.0,154148.0
  New York,Monroe County,149.34,75310.86,162.6,158551.0,167895.0,171080.0
  New York,Ontario County,149.34,82303.52,162.6,173591.0,177282.0,180645.0
  New York,Orleans County,149.34,49536.97,162.6,99852.0,106175.0,108189.0
  New York,Wayne County,149.34,63639.23,162.6,136408.0,133798.0,136336.0
  New York,Warren County,185.95,97948.89,196.95,208454.0,225264.0,228072.0
  New York,Washington County,185.95,75261.57,196.95,155806.0,164129.0,166175.0
  New York,Herkimer County,176.82,51633.82,190.77,102504.0,107984.0,109786.0
  New York,Oneida County,176.82,61327.04,190.77,142473.0,148694.0,151175.0
  New York,Ulster County,224.03,114710.2,247.99,261177.0,263746.0,274146.0
  New York,Tompkins County,222.15,104122.5,228.62,219811.0,220328.0,220605.0
  North Carolina,Wayne County,158.82,59345.95,164.4,145064.0,122981.0,126385.0
  North Carolina,Brunswick County,199.47,112184.76,228.67,232655.0,254897.0,260377.0
  North Carolina,New Hanover County,199.47,128804.06,228.67,264749.0,285252.0,291385.0
  North Carolina,Pender County,199.47,90975.04,228.67,191391.0,210158.0,214676.0
  North Carolina,Onslow County,186.57,76836.08,194.64,166837.0,169818.0,179862.0
  North Carolina,Guilford County,152.63,86438.83,165.07,177059.0,194269.0,198523.0
  North Carolina,Randolph County,152.63,65372.37,165.07,133912.0,138294.0,141321.0
  North Carolina,Rockingham County,152.63,58654.52,165.07,118628.0,120662.0,123303.0
  North Carolina,Alleghany County,182.81,79178.4,196.65,135094.0,148635.0,152210.0
  North Carolina,Ashe County,182.81,81821.53,196.65,163506.0,162882.0,166800.0
  North Carolina,Avery County,182.81,74053.18,196.65,161469.0,153101.0,156783.0
  North Carolina,Beaufort County,182.81,62185.26,196.65,137560.0,141193.0,144589.0
  North Carolina,Bertie County,182.81,42386.94,196.65,86739.0,87395.0,89497.0
  North Carolina,Bladen County,182.81,45947.0,196.65,96495.0,101323.0,103760.0
  North Carolina,Camden County,182.81,113272.38,196.65,225478.0,221996.0,227336.0
  North Carolina,Carteret County,182.81,106307.64,196.65,234270.0,240390.0,246172.0
  North Carolina,Caswell County,182.81,53175.86,196.65,116974.0,119929.0,122814.0
  North Carolina,Cherokee County,182.81,77020.41,196.65,163185.0,169155.0,173224.0
  North Carolina,Chowan County,182.81,73405.99,196.65,133700.0,139386.0,142738.0
  North Carolina,Clay County,182.81,79879.44,196.65,177873.0,191695.0,196306.0
  North Carolina,Cleveland County,182.81,59898.55,196.65,134879.0,143001.0,146440.0
  North Carolina,Columbus County,182.81,45353.66,196.65,93601.0,94519.0,96792.0
  North Carolina,Craven County,182.81,83501.56,196.65,180447.0,162457.0,166365.0
  North Carolina,Dare County,182.81,152976.73,196.65,308357.0,307265.0,314655.0
  North Carolina,Davidson County,182.81,71540.31,196.65,162005.0,164477.0,168433.0
  North Carolina,Duplin County,182.81,47511.65,196.65,93279.0,95901.0,98207.0
  North Carolina,Gates County,182.81,77937.35,196.65,154393.0,157035.0,160812.0
  North Carolina,Graham County,182.81,65206.34,196.65,127803.0,130029.0,133157.0
  North Carolina,Granville County,182.81,77020.41,196.65,160183.0,165859.0,169849.0
  North Carolina,Halifax County,182.81,46810.61,196.65,92314.0,91754.0,93961.0
  North Carolina,Harnett County,182.81,76590.66,196.65,166616.0,174790.0,178994.0
  North Carolina,Hertford County,182.81,44868.52,196.65,91564.0,94200.0,96465.0
  North Carolina,Hyde County,182.81,48968.09,196.65,116116.0,150443.0,154061.0
  North Carolina,Jackson County,182.81,92826.87,196.65,206179.0,208494.0,213508.0
  North Carolina,Jones County,182.81,50748.63,196.65,95102.0,94625.0,96901.0
  North Carolina,Lee County,182.81,73945.48,196.65,148281.0,153314.0,157001.0
  North Carolina,Lenoir County,182.81,49993.23,196.65,102607.0,101536.0,103978.0
  North Carolina,McDowell County,182.81,53175.86,196.65,122120.0,126734.0,129782.0
  North Carolina,Macon County,182.81,89427.83,196.65,177766.0,176066.0,180301.0
  North Carolina,Martin County,182.81,46216.75,196.65,94780.0,98346.0,100712.0
  North Carolina,Mitchell County,182.81,76211.17,196.65,160933.0,167348.0,171373.0
  North Carolina,Montgomery County,182.81,49130.14,196.65,116116.0,125139.0,128149.0
  North Carolina,Moore County,182.81,109018.46,196.65,238344.0,247194.0,253140.0
  North Carolina,Northampton County,182.81,44598.77,196.65,89098.0,88565.0,90695.0
  North Carolina,Pamlico County,182.81,81444.09,196.65,165651.0,165859.0,169849.0
  North Carolina,Pasquotank County,182.81,85759.55,196.65,170154.0,173408.0,177579.0
  North Carolina,Perquimans County,182.81,89536.04,196.65,182162.0,183190.0,187596.0
  North Carolina,Polk County,182.81,102968.6,196.65,227622.0,239964.0,245736.0
  North Carolina,Richmond County,182.81,42494.63,196.65,85881.0,88458.0,90586.0
  North Carolina,Robeson County,182.81,41558.2,196.65,84594.0,78252.0,80134.0
  North Carolina,Rutherford County,182.81,54688.71,196.65,131984.0,135771.0,139036.0
  North Carolina,Sampson County,182.81,47349.59,196.65,95209.0,94944.0,97227.0
  North Carolina,Scotland County,182.81,42764.38,196.65,90599.0,90904.0,93090.0
  North Carolina,Stanly County,182.81,69252.06,196.65,143778.0,147679.0,151231.0
  North Carolina,Surry County,182.81,66649.96,196.65,131984.0,143638.0,147093.0
  North Carolina,Swain County,182.81,68442.82,196.65,132092.0,147891.0,151448.0
  North Carolina,Transylvania County,182.81,103669.64,196.65,226550.0,235924.0,241599.0
  North Carolina,Tyrrell County,182.81,53391.76,196.65,117832.0,122055.0,124991.0
  North Carolina,Vance County,182.81,52906.11,196.65,104751.0,107809.0,110402.0
  North Carolina,Warren County,182.81,52097.38,196.65,101856.0,100579.0,102998.0
  North Carolina,Washington County,182.81,44706.47,196.65,91135.0,90797.0,92981.0
  North Carolina,Watauga County,182.81,125086.46,196.65,256678.0,253042.0,259128.0
  North Carolina,Wilkes County,182.81,67075.1,196.65,116867.0,146828.0,150360.0
  North Carolina,Wilson County,182.81,62024.75,196.65,130591.0,146934.0,150468.0
  North Carolina,Yancey County,182.81,75887.57,196.65,160611.0,167029.0,171046.0
  North Carolina,Alexander County,164.92,67952.69,180.88,142311.0,145793.0,148127.0
  North Carolina,Burke County,164.92,64142.53,180.88,130106.0,151454.0,153879.0
  North Carolina,Caldwell County,164.92,56765.62,180.88,133484.0,140025.0,142267.0
  North Carolina,Catawba County,164.92,68229.34,180.88,168245.0,164057.0,166684.0
  North Carolina,Davie County,155.54,93214.43,169.54,181680.0,183732.0,186791.0
  North Carolina,Forsyth County,155.54,81439.67,169.54,171686.0,181178.0,184193.0
  North Carolina,Stokes County,155.54,64662.75,169.54,135287.0,145836.0,148264.0
  North Carolina,Yadkin County,155.54,68513.78,169.54,132341.0,141685.0,144043.0
  North Carolina,Anson County,189.23,48883.94,220.52,94034.0,97582.0,99915.0
  North Carolina,Cabarrus County,189.23,99258.81,220.52,231346.0,269422.0,275863.0
  North Carolina,Gaston County,189.23,74497.59,220.52,161847.0,177831.0,182083.0
  North Carolina,Iredell County,189.23,98561.36,220.52,210602.0,222877.0,228206.0
  North Carolina,Lincoln County,189.23,88621.82,220.52,190278.0,216350.0,221523.0
  North Carolina,Mecklenburg County,189.23,118497.64,220.52,266411.0,290500.0,297446.0
  North Carolina,Rowan County,189.23,70719.63,220.52,144262.0,169806.0,173866.0
  North Carolina,Union County,189.23,126111.83,220.52,284207.0,292747.0,299746.0
  North Carolina,Chatham County,191.17,123819.06,223.85,332875.0,312606.0,315497.0
  North Carolina,Durham County,191.17,109673.02,223.85,243142.0,261451.0,263869.0
  North Carolina,Orange County,191.17,156264.71,223.85,341108.0,359350.0,362673.0
  North Carolina,Person County,191.17,69322.0,223.85,122040.0,129307.0,130503.0
  North Carolina,Franklin County,183.56,80538.1,209.31,139115.0,181893.0,184509.0
  North Carolina,Johnston County,183.56,85167.06,209.31,179445.0,212753.0,215812.0
  North Carolina,Wake County,183.56,145825.24,209.31,316255.0,333664.0,338462.0
  North Carolina,Currituck County,220.07,123830.04,232.01,266164.0,271907.0,278606.0
  North Carolina,Cumberland County,146.9,66759.25,147.46,141512.0,146991.0,148247.0
  North Carolina,Hoke County,146.9,72128.85,147.46,141818.0,149787.0,151066.0
  North Carolina,Buncombe County,248.63,117634.45,289.88,270212.0,289678.0,297978.0
  North Carolina,Haywood County,248.63,101334.37,289.88,184484.0,189017.0,194433.0
  North Carolina,Henderson County,248.63,110607.43,289.88,239430.0,265381.0,272985.0
  North Carolina,Madison County,248.63,100456.12,289.88,189527.0,204584.0,210446.0
  North Carolina,Edgecombe County,137.41,42748.46,145.82,93256.0,89820.0,91630.0
  North Carolina,Nash County,137.41,62120.26,145.82,144152.0,136145.0,138889.0
  North Carolina,Alamance County,143.55,74827.78,156.9,157969.0,174132.0,180136.0
  North Carolina,Greene County,146.39,47785.09,157.46,90635.0,93461.0,95963.0
  North Carolina,Pitt County,146.39,75088.79,157.46,154365.0,164242.0,168640.0
